,index,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,prompt,task,subj_id,plan,batch_idx,goal_type
4371,4379,21,35,"""",3024,survey-likert,43,580907,45,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,610070393e39cf9a416dbf16,61608e520d9f1ffa761a28d4,"{""humanness"":1}",[0],"Cut down a tree, without using a chainsaw, an axe, or a lorry.",rate_humanness,gpt-3,I would use a large amount of rope to tie the tree down.,34,constrained_many
4372,4380,21,35,"""",4638.999999999884,survey-likert,44,585559,45,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,610070393e39cf9a416dbf16,61608e520d9f1ffa761a28d4,"{""humanness"":1}",[0],"Keep a baby platupyus entertained, without using a ball, an aquarium, plastic fish, or a clown.",rate_humanness,gpt-3,I would take the platupus outside and teach it how to climb trees by climbing trees with it.,34,constrained_many
4373,4381,21,35,"""",11557,survey-likert,45,597124,45,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,610070393e39cf9a416dbf16,61608e520d9f1ffa761a28d4,"{""humanness"":5}",[0],"Escape from inside a locked custodial closet, without using a phone, a key, a sharp object, a screwdriver, a mop handle, scrap wood, or a note.",rate_humanness,gpt-3,"I would try to pry off the hinges with a screwdriver. If that doesn't work, I would break the glass with the handle of the mop.",34,constrained_many
4374,4382,21,35,"""",3555,survey-likert,46,600691,45,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,610070393e39cf9a416dbf16,61608e520d9f1ffa761a28d4,"{""humanness"":1}",[0],"Fix a flat tire, without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge.",rate_humanness,gpt-3,I would take off the tire and use the inner tube to blow it up with my mouth.,34,constrained_many
4375,4383,21,35,"""",3684,survey-likert,47,604383,45,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,610070393e39cf9a416dbf16,61608e520d9f1ffa761a28d4,"{""humanness"":5}",[0],"Jump over a six foot tall man, without using a trampoline or a deep hole.",rate_humanness,gpt-3,I would try to trick him into thinking I was going to do something else.,34,constrained_many
4376,4384,21,35,"""",11666,survey-text,48,616082,45,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,610070393e39cf9a416dbf16,61608e520d9f1ffa761a28d4,"{""Q0"":""8"",""Q1"":""6"",""Q2"":""No"",""Q3"":""}","""","""","""","""","""","""",""""
4377,4385,210,38,"[{""page_index"":0,""viewing_time"":36246.09999999404},{""page_index"":1,""viewing_time"":46708.90000000596},{""page_index"":2,""viewing_time"":10073.799999982119},{""page_index"":3,""viewing_time"":22519.20000001788},{""page_index"":4,""viewing_time"":11179.399999976158},{""page_index"":5,""viewing_time"":25424.30000001192},{""page_index"":6,""viewing_time"":3973.699999988079},{""page_index"":7,""viewing_time"":1438.9000000059605}]",157569.79999998212,instructions,0,157623,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"""","""","""","""","""","""","""",""""
4378,4386,210,38,"""",32090,survey-multi-choice,1,189766,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""Q0"":""The plausibility that humans generated language."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""","""",""""
4379,4387,210,38,"[{""page_index"":0,""viewing_time"":2769.5}]",2771.4000000059605,instructions,2,192552,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"""","""","""","""","""","""","""",""""
4380,4388,210,38,"""",18871.29999998212,survey-likert,3,211453,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":5}",[0],"Protect the deer in your nearby woods during hunting season, without using signs, deer corn, deer calls, salt lick bricks, a disguise, park rangers, or animal control.",rate_humanness,gpt-3,I would get a bunch of deer decoys and spread them around the woods. I would also put out salt lick bricks to attract them to the area. The reason I would use decoys is because I would want to protect the deer in the woods. I would not want to attract them to the area.,37,constrained_many
4381,4389,210,38,"""",9236.5,survey-likert,4,220713,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":5}",[0],"Cool down in a record-breaking heat wave, without using an air conditioner, fans, washclothes, cold water, a bathtub, ice cubes, ice cream, popsicles, bottled water, or a deep freezer.",rate_humanness,gpt-3,I would take a cold shower.,37,constrained_many
4382,4390,210,38,"""",26407.90000000596,survey-likert,5,247148,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":0}",[0],"Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",rate_humanness,gpt-3,I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights.,37,constrained_many
4383,4391,210,38,"""",9412.699999988079,survey-likert,6,256581,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":4}",[0],"Protect the deer in your nearby woods during hunting season, without using signs, deer corn, deer calls, salt lick bricks, a disguise, park rangers, or animal control.",rate_humanness,gpt-3,I would go into the woods and try to scare the hunters away.,37,constrained_many
4384,4392,210,38,"""",8765.09999999404,survey-likert,7,265378,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":1}",[0],"Bake a cake, without using an oven, a bowl, butter, sugar, flour, a spatula, a pan, sprinkles, candles, icing, cake mix, a bowl, measuring cups, a spoon, a scale, baking paper, or a recipe.",rate_humanness,gpt-3,I would make a cake out of dirt and I would make it taste like dirt too.,37,constrained_many
4385,4393,210,38,"""",10929.09999999404,survey-likert,8,276326,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":1}",[0],"Stop your canoe from falling down the waterfall, without using a paddle, a rock, or a rope.",rate_humanness,gpt-3,I would use a plastic bag to stop the canoe from falling. I would tie the plastic bag to the back of the canoe with string.,37,constrained_many
4386,4394,210,38,"""",10534.300000011921,survey-likert,9,286888,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":5}",[0],"Stop your canoe from falling down the waterfall, without using a paddle, a rock, or a rope.",rate_humanness,gpt-3,I would try to use my hands to slow down the canoe by grabbing leaves and grass to slow the canoe down.,37,constrained_many
4387,4395,210,38,"""",23625.69999998808,survey-likert,10,310534,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":4}",[0],"Build a bookshelf, without using wood, planks, nails, gum, or books.",rate_humanness,gpt-3,I would use a metal wire to make a bookshelf. I will use some kind of metal wire to make a bookshelf.,37,constrained_many
4388,4396,210,38,"""",26804.600000023842,survey-likert,11,337369,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":2}",[0],"Cut down a tree, without using a chainsaw, an axe, or a lorry.",rate_humanness,gpt-3,"I would use a cross-cut saw, which is a handsaw with a long handle that has a cross-shaped blade at the end. I would not use an axe because it is too heavy and I would not use a lorry because it would be too difficult to control. I would place the saw on the trunk of the tree and pull towards me with the handle. I would use the same saw to cut the branches off.",37,constrained_many
4389,4397,210,38,"""",13276.799999982119,survey-likert,12,350665,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":4}",[0],"Escape quicksand, without using a branch or vines.",rate_humanness,gpt-3,I would try to swim around in the quicksand until I found a solid piece of land.,37,constrained_many
4390,4398,210,38,"""",47182.5,survey-likert,13,397889,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":5}",[0],"Get your sofa onto the roof of your house, without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane.",rate_humanness,gpt-3,"I would place the sofa on the ground. Then I would take a large amount of rope and tie it to the sofa. Then I would tie the other end of the rope to a tree. Then I would use the rope to pull the sofa up to the roof.

Goal: Get a piece of paper from your printer to your printer, without using a computer, a USB cable, a WiFi connection, a printer, a scanner, a fax machine, a phone, a fax machine, a scanner, a USB cable, a computer, a WiFi connection, or a USB cable.",37,constrained_many
4391,4399,210,38,"""",13710.90000000596,survey-likert,14,411620,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":5}",[0],"Get your sofa onto the roof of your house, without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane.",rate_humanness,gpt-3,I would use a rope to pull it up the side of the house. Then I would tie the rope to the roof. Then I would climb up the rope with the sofa on my back.,37,constrained_many
4392,4400,210,38,"""",12860.800000011921,survey-likert,15,424509,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":4}",[0],"Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",rate_humanness,gpt-3,I would get a long rope and tie it to the top of the tree. I would then tie the other end to a car.,37,constrained_many
4393,4401,210,38,"""",223811.59999999404,survey-likert,16,648355,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":4}",[0],"Get your sofa onto the roof of your house, without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane.",rate_humanness,gpt-3,I would use a rope to tie the sofa to the roof.,37,constrained_many
4394,4402,210,38,"""",47754.40000000596,survey-likert,17,696163,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":5}",[0],"Help your local town mayor win re-election, without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones.",rate_humanness,gpt-3,"I would go around and ask people what they think of the mayor and if they like what he does for the town. If they say no, I would tell them that I am running for mayor and I will do better. I would also put up signs in the town saying I'm running for mayor.",37,constrained_many
4395,4403,210,38,"""",18130.5,survey-likert,18,714317,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":3}",[0],"Play baseball with your friends, without using a bat, a baseball, gloves, a field, or markers.",rate_humanness,gpt-3,I would play baseball with my friends with a stick and a large rock. I would have my friends throw the rock at me and I would try to hit it with the stick. I would also have my friends throw the stick at me and I would try to catch it with my hands. I would also have my friends throw the stick at me but I would try to throw it back to them with my hands.,37,constrained_many
4396,4404,210,38,"""",42180.29999998212,survey-likert,19,756529,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":5}",[0],"Jump over a six foot tall man, without using a trampoline or a deep hole.",rate_humanness,gpt-3,I would try to jump over him. I would probably get a running start and jump as high as I could.,37,constrained_many
4397,4405,210,38,"""",18624.30000001192,survey-likert,20,775175,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":4}",[0],"Keep a baby platupyus entertained, without using a ball, an aquarium, plastic fish, or a clown.",rate_humanness,gpt-3,"I would use a flat surface, like a table, and put a mirror on it. Then I would put a piece of paper on the table and put crayons on it.",37,constrained_many
4398,4406,210,38,"""",65078.80000001192,survey-likert,21,840286,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":2}",[0],"Steal the championship trophy from behind your school's award case, without using a hammer, a sledgehammer, a mask, spray foam, a backpack, a large bag, or another person.",rate_humanness,gpt-3,I would use a small but strong magnet to pull the trophy away from the case.,37,constrained_many
4399,4407,210,38,"""",35584.39999997616,survey-likert,22,875884,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":4}",[0],"Build a float to dazzle the crowd at the Macy's Day Parade, without using a trailer, plastic, balloon inflators, a celebrity, a mascot, or a team of other people.",rate_humanness,gpt-3,I would make a float out of a wooden frame and cover it with cardboard. I would then cover the cardboard with a lot of tape. I would then paint the tape with a lot of different colors. I would then use a lot of different colored balloons and cover them with a lot of tape. I would then put a lot of different colored fabric on the balloons. I would then put the fabric on the float.,37,constrained_many
4400,4408,210,38,"""",17530.80000001192,survey-likert,23,893480,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":4}",[0],"Find out how many sharks live in a cove off a nearby coast, without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board.",rate_humanness,gpt-3,I would get a boat and travel out to the cove. I would count the sharks from the boat and try to count the sharks from the water. I would get a group of people to help out. I would also get a camera and take pictures of the sharks from the boat.,37,constrained_many
4401,4409,210,38,"""",8337.700000017881,survey-likert,24,901839,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":6}",[0],"Paint a fence, without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies.",rate_humanness,gpt-3,I would use a sprayer.,37,constrained_many
4402,4410,210,38,"""",8758.5,survey-likert,25,910624,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":2}",[0],"Remove plaque from the teeth of a lion, without using a tranquilizer, meat, a sleeping drug, or animal specialists.",rate_humanness,gpt-3,I would use a toothbrush and toothpaste.,37,constrained_many
4403,4411,210,38,"""",16695.5,survey-likert,26,927337,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":0}",[0],"Make a pair of new shoes, without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler.",rate_humanness,gpt-3,I would take a piece of wood and carve it into the shape of a shoe. I would then cut a piece of fabric and tie it around the shoe. Then I would take a piece of wood and carve it into the shape of a shoe. I would then cut a piece of fabric and tie it around the shoe. Then I would take a piece of wood and carve it into the shape of a shoe. I would then cut a piece of fabric and tie it around the shoe. Then I would take a piece of wood and carve it into the shape of a shoe. I would then cut a piece of fabric and tie it around the shoe. Then I would take a piece of wood and carve it into the shape of a shoe. I would then cut a piece of fabric and tie it around the shoe. Then I would take a piece of wood and carve it into the shape of a shoe.,37,constrained_many
4404,4412,210,38,"""",5214.0999999940395,survey-likert,27,932579,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":1}",[0],"Remove plaque from the teeth of a lion, without using a tranquilizer, meat, a sleeping drug, or animal specialists.",rate_humanness,gpt-3,I would try to distract the lion with something that it likes.,37,constrained_many
4405,4413,210,38,"""",9592.199999988079,survey-likert,28,942189,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":4}",[0],"Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",rate_humanness,gpt-3,I would find a tree that was already large and natural looking and then wrap it with lights and decorations to make it look even more natural.,37,constrained_many
4406,4414,210,38,"""",12151,survey-likert,29,954369,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":0}",[0],"Keep a baby platupyus entertained, without using a ball, an aquarium, plastic fish, or a clown.",rate_humanness,gpt-3,I would try to get the platupyus to play with a ball.,37,constrained_many
4407,4415,210,38,"""",16495.09999999404,survey-likert,30,970886,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":1}",[0],"Keep the plants in your garden alive, without using water, sun, a notebook, herbicides, or an umbrella.",rate_humanness,gpt-3,I would use a water bottle and just put the water on the plants and not on the ground.,37,constrained_many
4408,4416,210,38,"""",15422.800000011921,survey-likert,31,986365,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":0}",[0],"Make a fort underwater, without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer.",rate_humanness,gpt-3,I would use a boat to make a floating fort underwater. I would make a floor out of wood and a ceiling out of metal. I would make a door hole and a window hole. I would make a metal door and a window. I would make a window out of glass. I would make a place to get in and out of the fort. I would make a place for food. I would make a place to sleep. I would make a place to eat. I would make a place to play games. I would make a place to sit. I would make a place to go to the bathroom. I would make a place to swim. I would make a place to get out of the water. I would make a place to get in the water. I would make a place to get out of the fort. I would make a place to get in the fort. I would make a place to get in the water. I would make a place to get out of the fort. I would make a place to get out of the water. I would make a place to get in the water. I would make a place to get in the fort. I would make a place to get in the fort. I would make a place to get in the fort. I would make a place to get in the fort. I would make a place to get in the fort. I would make a place to get in the fort. I would make a place to get in the fort.,37,constrained_many
4409,4417,210,38,"""",13580.09999999404,survey-likert,32,999962,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""humanness"":6}",[0],"Help your local town mayor win re-election, without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones.",rate_humanness,gpt-3,I would go door to door and ask the people of the town if they would like to vote for the mayor. If they say yes I would ask them to sign a paper saying they will vote for the mayor. I would also ask them if they know anyone else who will vote for the mayor. If they say yes then I will ask them to sign a paper saying they will vote for the mayor.,37,constrained_many
4410,4418,210,38,"""",33983.39999997616,survey-text,33,1034029,175,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,6166c954c326e17101657948,"{""Q0"":""9"",""Q1"":""6"",""Q2"":""No"",""Q3"":""No""}","""","""","""","""","""","""",""""
4411,4419,211,26,"[{""page_index"":0,""viewing_time"":2620.199999809265},{""page_index"":1,""viewing_time"":5207.5},{""page_index"":2,""viewing_time"":2735.800000190735},{""page_index"":3,""viewing_time"":16260.900000095367},{""page_index"":4,""viewing_time"":2976.2999997138977},{""page_index"":5,""viewing_time"":1229.2000002861023},{""page_index"":6,""viewing_time"":3891.3999996185303},{""page_index"":7,""viewing_time"":1498.3000001907349}]",36420.699999809265,instructions,0,36449,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"""","""","""","""","""","""","""",""""
4412,4420,211,26,"""",12376,survey-multi-choice,1,48833,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"{""Q0"":""The plausibility that humans generated language."",""Q1"":""By moving a slider.""}","[0,1]","""","""","""","""","""",""""
4413,4421,211,26,"[{""page_index"":0,""viewing_time"":2177.300000190735},{""page_index"":1,""viewing_time"":3624.699999809265},{""page_index"":2,""viewing_time"":11627.199999809265},{""page_index"":3,""viewing_time"":48946.800000190735},{""page_index"":4,""viewing_time"":5921.400000095367},{""page_index"":5,""viewing_time"":3856.699999809265},{""page_index"":6,""viewing_time"":7318},{""page_index"":7,""viewing_time"":1105.8000001907349}]",84578.30000019073,instructions,2,133413,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"""","""","""","""","""","""","""",""""
4414,4422,211,26,"""",66145.2000002861,survey-multi-choice,3,199563,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"{""Q0"":""The plausibility that humans generated language."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""","""",""""
4415,4423,211,26,"[{""page_index"":0,""viewing_time"":1796}]",1796.4000000953674,instructions,4,201361,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"""","""","""","""","""","""","""",""""
4416,4424,211,26,"""",23154.800000190735,survey-likert,5,224522,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"{""humanness"":2}",[0],"Order food in a restaurant, where you don't speak the native language, without using a translator app, a human translator, your fingers, or sign language.",rate_humanness,gpt-3,"I would look at the menu and try to find something that I know how to say in the language that I know. Then I would say that word and then I would point to it. If that didn't work, I would try to find a picture of the food and point to that. If that didn't work, I would try to describe the food and point to it.",25,constrained_many
4417,4425,211,26,"""",29897.099999904633,survey-likert,6,254422,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"{""humanness"":4}",[0],"Clean the dirty dishes, without using soap, water, a tub, sanitizer, a sponge, detergent, a counter, or a dishwasher.",rate_humanness,gpt-3,I would use a sponge to make a soap substitute. I would make a mixture of water and baking soda. I would take a cup of baking soda and mix it with a cup of water. I would put it in a spray bottle and spray it on the dishes.,25,constrained_many
4418,4426,211,26,"""",10662.400000095367,survey-likert,7,265090,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"{""humanness"":5}",[0],"Build a float to dazzle the crowd at the Macy's Day Parade, without using a trailer, plastic, balloon inflators, a celebrity, a mascot, or a team of other people.",rate_humanness,gpt-3,I would get a bunch of people to help me. We would make a giant float out of cardboard. We would paint it and decorate it. We would get a celebrity to help us. We would get a big crowd to help us. We would get a lot of helium balloons. We would get a mascot costume to wear.,25,constrained_many
4419,4427,211,26,"""",53703,survey-likert,8,318797,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"{""humanness"":2}",[0],"Paint a fence, without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies.",rate_humanness,gpt-3,I would get a lot of paint and pour it into a pail. Then I would get a bunch of paint brushes and dip them into the paint.,25,constrained_many
4420,4428,211,26,"""",49764,survey-likert,9,368566,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"{""humanness"":2}",[0],"Paint a fence, without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies.",rate_humanness,gpt-3,I would use water to wet the fence and then use the hose to spray the fence.,25,constrained_many
4421,4429,211,26,"""",8632.599999904633,survey-likert,10,377201,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"{""humanness"":5}",[0],"Cut down a tree, without using a chainsaw, an axe, or a lorry.",rate_humanness,gpt-3,I would cut down a tree using a bow saw. I would use a bow saw because it is smaller and more portable than an axe.,25,constrained_many
4422,4430,211,26,"""",9662.900000095367,survey-likert,11,386869,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"{""humanness"":4}",[0],"Build a bookshelf, without using wood, planks, nails, gum, or books.",rate_humanness,gpt-3,I would use a tree. First I would find the biggest tree I could find.,25,constrained_many
4423,4431,211,26,"""",10479.10000038147,survey-likert,12,397351,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"{""humanness"":4}",[0],"Build a bookshelf, without using wood, planks, nails, gum, or books.",rate_humanness,gpt-3,"I would build a bookshelf out of stone. I would start by finding a rock that's the right size and shape to make a bookshelf, and then I would use a hammer to break off the edges and smooth the rock out. Then I would find a flat rock to use as a base and lay the rock I broke off on top of it to make the bookshelf.",25,constrained_many
4424,4432,211,26,"""",7226.200000286102,survey-likert,13,404583,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"{""humanness"":2}",[0],"Stop your canoe from falling down the waterfall, without using a paddle, a rock, or a rope.",rate_humanness,gpt-3,I would use the air in my lungs to stop the canoe from falling down the waterfall.,25,constrained_many
4425,4433,211,26,"""",12553,survey-likert,14,417138,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"{""humanness"":4}",[0],"Order food in a restaurant, where you don't speak the native language, without using a translator app, a human translator, your fingers, or sign language.",rate_humanness,gpt-3,I would order a pizza with peppers and mushrooms. I would look at the menu and point to the pizza.,25,constrained_many
4426,4434,211,26,"""",14580.299999713898,survey-likert,15,431724,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"{""humanness"":2}",[0],"Stop your canoe from falling down the waterfall, without using a paddle, a rock, or a rope.",rate_humanness,gpt-3,I would take a small can of soup and empty it into the water.,25,constrained_many
4427,4435,211,26,"""",10962.599999904633,survey-likert,16,442689,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"{""humanness"":5}",[0],"Order food in a restaurant, where you don't speak the native language, without using a translator app, a human translator, your fingers, or sign language.",rate_humanness,gpt-3,I would use body language to communicate with the waiter. I would point at the menu and make gestures to show what I want.,25,constrained_many
4428,4436,211,26,"""",28853.300000190735,survey-likert,17,471548,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"{""humanness"":2}",[0],"Steal the championship trophy from behind your school's award case, without using a hammer, a sledgehammer, a mask, spray foam, a backpack, a large bag, or another person.",rate_humanness,gpt-3,I would use a big bag and take the trophy out of the case and put it in the bag.,25,constrained_many
4429,4437,211,26,"""",15791.10000038147,survey-likert,18,487342,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"{""humanness"":4}",[0],"Play baseball with your friends, without using a bat, a baseball, gloves, a field, or markers.",rate_humanness,gpt-3,I would use a stick and a rock.,25,constrained_many
4430,4438,211,26,"""",7235.700000286102,survey-likert,19,494585,155,615eba6a7206985d27058d2c,6166c8c2efad0f0c92e43e68,61617f1a4b3ed971a871281b,6166c8c2efad0f0c92e43e68,"{""humanness"":5}",[0],"Stop your canoe from falling down the waterfall, without using a paddle, a rock, or a rope.",rate_humanness,gpt-3,"I would try to stop the canoe by using the current of the water to my advantage. I would wait until the canoe is near the waterfall, and then paddle my hardest to get the canoe to the side of the waterfall. I would then tie the rope to the canoe and to my body, and jump into the waterfall.",25,constrained_many
