,index,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,prompt,task,subj_id,plan,batch_idx,goal_type
2236,2238,139,17,"""",17522.89999999106,survey-likert,15,702142,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":6}",[0],"If a confetti cannon is fired, then it produces a loud noise. But suppose a confetti cannon is fired, and then it does not produce a loud noise.",rate_humanness,gpt-3,This could have happened because the confetti cannon was loaded with confetti that was very light and therefore did not make a loud noise when it was fired.,16,unconstrained
2237,2239,139,17,"""",18988.40000000596,survey-likert,16,721134,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":6}",[0],"If an apple falls from a tree, then it hits the ground. But suppose an apple falls from a tree, and then it does not hit the ground.",rate_humanness,gpt-3,This could have happened because the apple was picked up by a bird and taken to its nest.,16,unconstrained
2238,2240,139,17,"""",12675,survey-likert,17,733814,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":6}",[0],"If a fire in an apartment occurs, then the fire alarm goes off. But suppose a fire in an apartment occurs, and then the fire alarm do not goes off.",rate_humanness,gpt-3,This could have happened because the fire alarm is not working or the fire is too small for the fire alarm to go off.,16,unconstrained
2239,2241,139,17,"""",29324.30000001192,survey-likert,18,763143,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":4}",[0],"If a person breathes in wildfire smoke, then they cough. But suppose a person breathes in wildfire smoke, and then they do not cough.",rate_humanness,gpt-3,"This could have happened because they have asthma, and are used to the smoke.",16,unconstrained
2240,2242,139,17,"""",6818.5,survey-likert,19,769967,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":6}",[0],"If water is put in the freezer, then it turns into ice. But suppose water is put in the freezer, and then it does not turn into ice.",rate_humanness,gpt-3,This could have happened because the freezer was not turned on.,16,unconstrained
2241,2243,139,17,"""",20548.29999999702,survey-likert,20,790519,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":6}",[0],"If a severe earthquake occurs near an office building, then the shelves in the office fall down. But suppose a severe earthquake occurs near an office building, and then the shelves in the office do not fall down.",rate_humanness,gpt-3,"This could have happened because the earthquake was only minor, so the shelves were not damaged.",16,unconstrained
2242,2244,139,17,"""",12235.20000000298,survey-likert,21,802759,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":5}",[0],"If a blue slushie is spilled on a carpet, then the carpet is stained blue. But suppose a blue slushie is spilled on a carpet, and then the carpet is not stained blue.",rate_humanness,gpt-3,This could have happened because the blue color came out of the slushie when it was being cleaned up and the carpet was cleaned with a cleaner that removed the blue color.,16,unconstrained
2243,2245,139,17,"""",14300.300000011921,survey-likert,22,817063,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":5}",[0],"If a blue slushie is spilled on a carpet, then the carpet is stained blue. But suppose a blue slushie is spilled on a carpet, and then the carpet is not stained blue.",rate_humanness,gpt-3,This could have happened because the carpet was cleaned before the slushie was spilled.,16,unconstrained
2244,2246,139,17,"""",7618.300000011921,survey-likert,23,824687,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":6}",[0],"If a fire in an apartment occurs, then the fire alarm goes off. But suppose a fire in an apartment occurs, and then the fire alarm do not goes off.",rate_humanness,gpt-3,This could have happened because the apartment residents have disconnected the fire alarm.,16,unconstrained
2245,2247,139,17,"""",9572.5,survey-likert,24,834263,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":6}",[0],"If a blue slushie is spilled on a carpet, then the carpet is stained blue. But suppose a blue slushie is spilled on a carpet, and then the carpet is not stained blue.",rate_humanness,gpt-3,"This could have happened because the carpet is white, and the blue slushie can easily be cleaned off.",16,unconstrained
2246,2248,139,17,"""",18906.90000000596,survey-likert,25,853175,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":1}",[0],"If a fire in an apartment occurs, then the fire alarm goes off. But suppose a fire in an apartment occurs, and then the fire alarm do not goes off.",rate_humanness,gpt-3,This could have happened because the fire alarm is not working because it is broken. Another reason the fire alarm may not go off is because someone may have unplugged it. Another reason the fire alarm may not go off is because the fire alarm may be a smoke detector and not a fire alarm.,16,unconstrained
2247,2249,139,17,"""",19900.5,survey-likert,26,873079,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":2}",[0],"If someone touches poison ivy, then they get a rash. But suppose touches poison ivy, and then they do not get a rash.",rate_humanness,gpt-3,"This could have happened because the person touched the poison ivy, but then washed their hands before touching their face. The poison ivy oil had not had enough time to penetrate the skin.",16,unconstrained
2248,2250,139,17,"""",12091.5,survey-likert,27,885176,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":6}",[0],"If someone touches poison ivy, then they get a rash. But suppose touches poison ivy, and then they do not get a rash.",rate_humanness,gpt-3,This could have happened because they were wearing gloves or they washed their hands immediately after touching the plant.,16,unconstrained
2249,2251,139,17,"""",24940.29999999702,survey-likert,28,910120,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":6}",[0],"If rocks are thrown at a window, then the window breaks. But suppose rocks are thrown at a window, and then the window does not break.",rate_humanness,gpt-3,This could have happened because the window was made of bulletproof glass.,16,unconstrained
2250,2252,139,17,"""",16338.70000000298,survey-likert,29,926463,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":4}",[0],"If an apple falls from a tree, then it hits the ground. But suppose an apple falls from a tree, and then it does not hit the ground.",rate_humanness,gpt-3,This could have happened because the apple may have been caught by a bird.,16,unconstrained
2251,2253,139,17,"""",12060.10000000894,survey-likert,30,938527,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":6}",[0],"If rocks are thrown at a window, then the window breaks. But suppose rocks are thrown at a window, and then the window does not break.",rate_humanness,gpt-3,This could have happened because the window was made of tempered glass.,16,unconstrained
2252,2254,139,17,"""",9523.09999999404,survey-likert,31,948055,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":6}",[0],"If a cymbal is hit with a drum stick, then it clangs. But suppose a cymbal is hit with a drum stick, and then it does not clang.",rate_humanness,gpt-3,This could have happened because the cymbal was made of a material that can not be clanged.,16,unconstrained
2253,2255,139,17,"""",14092.40000000596,survey-likert,32,962151,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":4}",[0],"If a blue slushie is spilled on a carpet, then the carpet is stained blue. But suppose a blue slushie is spilled on a carpet, and then the carpet is not stained blue.",rate_humanness,gpt-3,This could have happened because the carpet was cleaned before the blue slushie was spilled.,16,unconstrained
2254,2256,139,17,"""",8539.29999999702,survey-likert,33,970695,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":6}",[0],"If plants are not watered, then they die. But suppose plants are not watered, and then they do not die.",rate_humanness,gpt-3,This could have happened because the plants are cacti and therefore do not need water to survive.,16,unconstrained
2255,2257,139,17,"""",22764.09999999404,survey-likert,34,993463,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":6}",[0],"If the the gates in a zoo are closed, then the zoo animals do not escape. But suppose the gates in a zoo are closed, and then the animals do escape.",rate_humanness,gpt-3,"This could have happened because there was a hole in the fence, or the animals were able to dig under the fence.",16,unconstrained
2256,2258,139,17,"""",12915,survey-likert,35,1006384,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":5}",[0],"If a light is unplugged, then the light cannot turn on. But suppose a light is unplugged, and then the light can turn on.",rate_humanness,gpt-3,This could have happened because the power was never turned off to the light.,16,unconstrained
2257,2259,139,17,"""",22308.09999999404,survey-likert,36,1028696,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":2}",[0],"If an egg carton is dropped, then the eggs break. But suppose an egg carton is dropped, and then the eggs do not break.",rate_humanness,gpt-3,This could have happened because the eggs were not fresh. Fresh eggs are more resilient to being dropped.,16,unconstrained
2258,2260,139,17,"""",20939,survey-likert,37,1049640,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":4}",[0],"If a door is locked with a bolt, then it cannot be opened. But suppose a door is locked with a bolt, and then it is opened.",rate_humanness,gpt-3,"This could have happened because the door was not actually locked with a bolt. Instead, someone put a piece of tape over the door handle to prevent the door from being opened.",16,unconstrained
2259,2261,139,17,"""",110899.70000000298,survey-likert,38,1160544,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":4}",[0],"If someone falls from a high height onto their outstretched arm, then they will break their wrist. But suppose someone falls from a high height onto their outstretched arm, and then they do not break their wrist.",rate_humanness,gpt-3,This could have happened because maybe the person has a high tolerance to pain. Maybe the person is a gymnast who is used to falling and knows how to land properly.,16,unconstrained
2260,2262,139,17,"""",90962.39999999106,survey-likert,39,1251513,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":5}",[0],"If a blue slushie is spilled on a carpet, then the carpet is stained blue. But suppose a blue slushie is spilled on a carpet, and then the carpet is not stained blue.",rate_humanness,gpt-3,This could have happened because the carpet is white.,16,unconstrained
2261,2263,139,17,"""",128291.80000001192,survey-likert,40,1379809,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":6}",[0],"If someone turns on a bathtub tap, then a bathtub fills with water. But suppose someone turns on a bathtub tap, and then the bathtub does not fill with water.",rate_humanness,gpt-3,This could have happened because the bathtub was not connected to a water line.,16,unconstrained
2262,2264,139,17,"""",218819.89999999106,survey-likert,41,1598636,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":5}",[0],"If a blue slushie is spilled on a carpet, then the carpet is stained blue. But suppose a blue slushie is spilled on a carpet, and then the carpet is not stained blue.",rate_humanness,gpt-3,This could have happened because the carpet was previously cleaned with a carpet cleaner that removed the blue dye in the carpet.,16,unconstrained
2263,2265,139,17,"""",23196.89999999106,survey-likert,42,1621838,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":4}",[0],"If a person breathes in wildfire smoke, then they cough. But suppose a person breathes in wildfire smoke, and then they do not cough.",rate_humanness,gpt-3,This could have happened because the person was already sick and their lungs were already irritated. The wildfire smoke did not make the person cough.,16,unconstrained
2264,2266,139,17,"""",54001.89999999106,survey-likert,43,1675846,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":5}",[0],"If a light is unplugged, then the light cannot turn on. But suppose a light is unplugged, and then the light can turn on.",rate_humanness,gpt-3,This could have happened because the switch was flipped and the light was turned on.,16,unconstrained
2265,2267,139,17,"""",142853.09999999404,survey-likert,44,1818705,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""humanness"":6}",[0],"If someone falls on the sidewalk, then they scrape your knee. But suppose someone falls on the sidewalk, and then they do not scrape their knee.",rate_humanness,gpt-3,This could have happened because they landed on a soft patch of grass.,16,unconstrained
2266,2268,139,17,"""",40418.29999999702,survey-text,45,1859137,7,61e05c6eb0cfe8c09374f8c6,61e0af6fe3d1c28cb3276f5c,581649f0b434f0000184d2a9,61e0af6fe3d1c28cb3276f5c,"{""Q0"":""10"",""Q1"":""3"",""Q2"":""No"",""Q3"":""No other comments""}","""","""","""","""","""","""",""""
2267,2269,140,49,"[{""page_index"":0,""viewing_time"":1805.3999999985099},{""page_index"":1,""viewing_time"":7227.39999999851},{""page_index"":2,""viewing_time"":3746.10000000149},{""page_index"":3,""viewing_time"":19002},{""page_index"":4,""viewing_time"":8455.69999999553},{""page_index"":5,""viewing_time"":18726.40000000596},{""page_index"":6,""viewing_time"":1547.6999999955297},{""page_index"":7,""viewing_time"":1739.6000000014901}]",62250.89999999851,instructions,0,62259,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"""","""","""","""","""","""","""",""""
2268,2270,140,49,"""",7798.60000000149,survey-multi-choice,1,70062,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""Q0"":""The plausibility that humans generated language."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""","""",""""
2269,2271,140,49,"[{""page_index"":0,""viewing_time"":1323.1999999955297}]",1323.2999999970198,instructions,2,71389,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"""","""","""","""","""","""","""",""""
2270,2272,140,49,"""",6835.70000000298,survey-likert,3,78227,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":6}",[0],"If someone falls from a high height onto their outstretched arm, then they will break their wrist. But suppose someone falls from a high height onto their outstretched arm, and then they do not break their wrist. However, the reason this happened was not that they landed on something soft, the person had resilient bones, the person was extremely light, or they landed in a way that their wrist bent instead of broke.",rate_humanness,gpt-3,This could have happened because the person did not fall from a high height. The person is a trained stuntman.,48,all-constraints
2271,2273,140,49,"""",5311.60000000149,survey-likert,4,83544,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":5}",[0],"If someone touches poison ivy, then they get a rash. But suppose touches poison ivy, and then they do not get a rash. However, the reason this happened was not that they were wearing gloves, they were immune, or they used preventative medical cream beforehand.",rate_humanness,gpt-3,"This could have happened because the poison ivy was not actually poison ivy, but something that looked like it.",48,all-constraints
2272,2274,140,49,"""",6855,survey-likert,5,90404,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":5}",[0],"If water is put in the freezer, then it turns into ice. But suppose water is put in the freezer, and then it does not turn into ice. However, the reason this happened was not that the freezer was off, the freezer is broken, or the freezer was set too warm.",rate_humanness,gpt-3,"This could have happened because the freezer is actually a time machine, and the water was sent back in time.",48,all-constraints
2273,2275,140,49,"""",4806.89999999851,survey-likert,6,95215,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":4}",[0],"If a piano is dropped from a skyscraper, then the piano shatters. But suppose a piano is dropped from a skyscraper, and then the piano does not shatter. However, the reason this happened was not that the piano landed on a mattress, the piano landed on feathers, the piano landed on a trampoline, the piano was encased in a very protective foam, the piano was made of steel, the piano was made of plastic, the piano swung instead because it was attached to a large crane by a rope, or Spiderman caught the piano in a web.",rate_humanness,gpt-3,This could have happened because the piano was not a real piano. It was a fake piano made of wood and plastic.,48,all-constraints
2274,2276,140,49,"""",13626.79999999702,survey-likert,7,108847,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":4}",[0],"If someone drinks lots of coffee , then they have trouble sleeping. But suppose someone drinks lots of coffee, and then they have do not have trouble sleeping. However, the reason this happened was not that they drank decaf coffee, they were already sleep deprived, they took a sleeping pill, they were shot with a tranquilizer dart, they had a high tolerance for caffeine, or they drank so much caffeine that their body crashed.",rate_humanness,gpt-3,"This could have happened because the person was not drinking coffee, they were drinking a drug that was being tested on them that made them feel wide awake.",48,all-constraints
2275,2277,140,49,"""",5647,survey-likert,8,114498,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":3}",[0],"If a meteor hits the ground, then a crater is made. But suppose a meteor hits the ground, and then a crater is not made. However, the reason this happened was not that the meteor was tiny, there already was a hole in the ground, or the meteor hit the ground very lightly.",rate_humanness,gpt-3,This could have happened because the meteor was a dud. A dud is a meteor that does not explode when it hits the ground.,48,all-constraints
2276,2278,140,49,"""",13392.70000000298,survey-likert,9,127896,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":5}",[0],"If a piano is dropped from a skyscraper, then the piano shatters. But suppose a piano is dropped from a skyscraper, and then the piano does not shatter. However, the reason this happened was not that the piano landed on a mattress, the piano landed on feathers, the piano landed on a trampoline, the piano was encased in a very protective foam, the piano was made of steel, the piano was made of plastic, the piano swung instead because it was attached to a large crane by a rope, or Spiderman caught the piano in a web.",rate_humanness,gpt-3,This could have happened because the piano was made of a super-strong carbon fiber composite material.,48,all-constraints
2277,2279,140,49,"""",6678,survey-likert,10,134578,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":6}",[0],"If someone does 50 jumping jacks in a room with a tower of dominos, then the tower of dominos falls over. But suppose someone does 50 jumping jacks in a room with a tower of dominos, and then the tower of dominos does not fall over. However, the reason this happened was not that they were jumping far away from the dominos, the floor was built to absorb shocks, the dominos were glued to the ground, the person was jumping lightly, or the person was jumping very slowly.",rate_humanness,gpt-3,This could have happened because the person was jumping on a trampoline.,48,all-constraints
2278,2280,140,49,"""",6460.5,survey-likert,11,141044,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":5}",[0],"If a severe earthquake occurs near an office building, then the shelves in the office fall down. But suppose a severe earthquake occurs near an office building, and then the shelves in the office do not fall down. However, the reason this happened was not that the shelves were bolted to the ground, the shelves were extra sturdy, or the building was built to handle the shakes of an earthquake.",rate_humanness,gpt-3,This could have happened because the building was a special kind of building that can withstand earthquakes without any of the shelves falling down.,48,all-constraints
2279,2281,140,49,"""",8187.70000000298,survey-likert,12,149236,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":6}",[0],"If a car's gas pedal is pressed all the way down, then the car drives very quickly. But suppose a car's gas pedal is pressed all the way down, and then the car does not drive very quickly. However, the reason this happened was not that the car was in neutral, the gas pedal was faulty, the gas pedal was disconnected, the car was carrying a lot of weight, the car had not been started, the computer in the car was broken, or the car was stuck in a ditch.",rate_humanness,gpt-3,This could have happened because the driver was going downhill and the car was in neutral. The car was going downhill so the car was actually going faster than if the car was in drive.,48,all-constraints
2280,2282,140,49,"""",9025,survey-likert,13,158266,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":4}",[0],"If someone drinks lots of coffee , then they have trouble sleeping. But suppose someone drinks lots of coffee, and then they have do not have trouble sleeping. However, the reason this happened was not that they drank decaf coffee, they were already sleep deprived, they took a sleeping pill, they were shot with a tranquilizer dart, they had a high tolerance for caffeine, or they drank so much caffeine that their body crashed.",rate_humanness,gpt-3,"This could have happened because the person had recently consumed a lot of sugar. Sugar is a stimulant and since the person had so much sugar in their system, the caffeine had little effect on them.",48,all-constraints
2281,2283,140,49,"""",8528.09999999404,survey-likert,14,166798,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":4}",[0],"If an egg carton is dropped, then the eggs break. But suppose an egg carton is dropped, and then the eggs do not break. However, the reason this happened was not that the egg carton landed on a soft surface, the egg carton was very sturdy, the egg carton was cushioned, the eggs were already solid because they were hard-boiled, or the carton was only dropped from a short distance.",rate_humanness,gpt-3,This could have happened because the carton was dropped from a great height and the eggs were not able to survive the fall.,48,all-constraints
2282,2284,140,49,"""",4346.60000000149,survey-likert,15,171150,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":5}",[0],"If the the gates in a zoo are closed, then the zoo animals do not escape. But suppose the gates in a zoo are closed, and then the animals do escape. However, the reason this happened was not that the animals climed over the gates, the animals escaped through a hole, the zoo gates were not strong enough, the zookeeper forgot to lock the gates, some of the animals flew out because the roof was left open, or a worked opened the gate on purpose.",rate_humanness,gpt-3,This could have happened because the animals were trained to escape on command.,48,all-constraints
2283,2285,140,49,"""",3952.1999999955297,survey-likert,16,175106,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":6}",[0],"If a car's gas pedal is pressed all the way down, then the car drives very quickly. But suppose a car's gas pedal is pressed all the way down, and then the car does not drive very quickly. However, the reason this happened was not that the car was in neutral, the gas pedal was faulty, the gas pedal was disconnected, the car was carrying a lot of weight, the car had not been started, the computer in the car was broken, or the car was stuck in a ditch.",rate_humanness,gpt-3,This could have happened because the car was being pushed by a large group of people.,48,all-constraints
2284,2286,140,49,"""",11938.79999999702,survey-likert,17,187050,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":2}",[0],"If a cymbal is hit with a drum stick, then it clangs. But suppose a cymbal is hit with a drum stick, and then it does not clang. However, the reason this happened was not that the drumstick was made of soft material, the cymbal was padded, the cymbal was stuck, or that the cymbal was not hit hard enough.",rate_humanness,gpt-3,This could have happened because the cymbal was hit with a cymbal stick.,48,all-constraints
2285,2287,140,49,"""",10113.90000000596,survey-likert,18,197168,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":1}",[0],"If the weather gets hotter around a snowman in a backyard, then the snowman melts. But suppose the weather gets hotter around a snowman in a backyard, and then the snowman does not melt. However, the reason this happened was not that the snowman was made of plastic, the snowman was made of cotton balls, someone used a snowblower on the snowman, or the temperature didn't increase enough to melt the snow.",rate_humanness,gpt-3,This could have happened because the snowman has a built in heating system that keeps him warm enough to not melt.,48,all-constraints
2286,2288,140,49,"""",3983.7000000029802,survey-likert,19,201156,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":3}",[0],"If someone walks through a metal detector with a metal watch, then alarms go off. But suppose someone walks through a metal detector with a metal watch, and then alarms do not go off. However, the reason this happened was not that the metal detector was faulty, the metal detector can only detect certain kinds of metals, the watch had only tiny traces of metal that were undetectable, or the metal detector was unplugged.",rate_humanness,gpt-3,This could have happened because the watch was a magic watch that did not set off the metal detector.,48,all-constraints
2287,2289,140,49,"""",11590.5,survey-likert,20,212750,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":4}",[0],"If rocks are thrown at a window, then the window breaks. But suppose rocks are thrown at a window, and then the window does not break. However, the reason this happened was not that the window was made of shatter-proof glass, the rocks were very small, or the rocks were not thrown hard enough.",rate_humanness,gpt-3,This could have happened because glass is a brittle material and therefore it can break easily.,48,all-constraints
2288,2290,140,49,"""",8629.90000000596,survey-likert,21,221384,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":5}",[0],"If a confetti cannon is fired, then it produces a loud noise. But suppose a confetti cannon is fired, and then it does not produce a loud noise. However, the reason this happened was not that the confetti cannon was defective, the cannon was jammed, there was not enough confetti in the cannon, or that the people were wearing ear plugs.",rate_humanness,gpt-3,This could have happened because the people were wearing ear plugs because they knew that the confetti cannon was going to be fired.,48,all-constraints
2289,2291,140,49,"""",5492,survey-likert,22,226880,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":3}",[0],"If someone falls from a high height onto their outstretched arm, then they will break their wrist. But suppose someone falls from a high height onto their outstretched arm, and then they do not break their wrist. However, the reason this happened was not that they landed on something soft, the person had resilient bones, the person was extremely light, or they landed in a way that their wrist bent instead of broke.",rate_humanness,gpt-3,"This could have happened because they were in a car when they fell and they landed on the frame of the car, which is extremely sturdy.",48,all-constraints
2290,2292,140,49,"""",6057,survey-likert,23,232942,8,61e05c6eb0cfe8c09374f8c6,61e0af70e27445e4c2c75dc2,58d876b14240e50001190090,61e0af70e27445e4c2c75dc2,"{""humanness"":2}",[0],"If an egg carton is dropped, then the eggs break. But suppose an egg carton is dropped, and then the eggs do not break. However, the reason this happened was not that the egg carton landed on a soft surface, the egg carton was very sturdy, the egg carton was cushioned, the eggs were already solid because they were hard-boiled, or the carton was only dropped from a short distance.",rate_humanness,gpt-3,This could have happened because the eggs were made of a material that is very resistant to breaking.,48,all-constraints
